,Unnamed: 0,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,poisonous
7405,7405,b,s,n,f,n,a,c,b,n,e,s,s,o,o,p,n,o,p,y,v,l,e
7406,7406,k,y,e,f,y,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l,p
7407,7407,b,s,n,f,n,a,c,b,o,e,s,s,o,o,p,o,o,p,n,c,l,e
7408,7408,k,y,e,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l,p
7409,7409,k,y,e,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l,p
7410,7410,k,s,e,f,y,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p,p
7411,7411,b,s,g,f,n,f,w,b,p,e,s,s,w,w,p,w,t,p,w,s,g,e
7412,7412,k,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,p,n,c,l,e
7413,7413,b,s,n,f,n,a,c,b,y,e,s,s,o,o,p,n,o,p,n,v,l,e
7414,7414,x,s,n,f,f,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,d,p
7415,7415,x,s,g,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,w,v,p,e
7416,7416,x,f,g,f,n,f,w,b,w,e,k,s,w,w,p,w,t,p,w,s,g,e
7417,7417,k,s,n,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,l,p
7418,7418,k,f,g,f,n,f,w,b,p,e,k,s,w,w,p,w,t,p,w,n,g,e
7419,7419,k,s,n,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,p,p
7420,7420,k,y,e,f,y,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d,p
7421,7421,k,y,n,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d,p
7422,7422,f,s,p,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,w,y,p,e
7423,7423,k,y,n,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,d,p
7424,7424,k,y,e,f,f,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,p,p
7425,7425,f,s,n,f,n,a,c,b,y,e,s,s,o,o,p,n,o,p,b,c,l,e
7426,7426,k,y,e,f,f,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l,p
7427,7427,k,y,n,f,y,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d,p
7428,7428,k,y,n,f,y,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,d,p
7429,7429,f,y,n,f,s,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p,p
7430,7430,k,s,e,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p,p
7431,7431,k,y,e,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l,p
7432,7432,x,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,p,o,c,l,e
7433,7433,f,s,e,f,s,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,p,p
7434,7434,k,s,g,f,n,f,w,b,p,e,s,s,w,w,p,w,t,p,w,s,g,e
7435,7435,k,s,e,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l,p
7436,7436,k,s,e,f,y,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,l,p
7437,7437,f,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,p,o,v,l,e
7438,7438,k,s,n,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l,p
7439,7439,x,f,g,f,n,f,w,b,p,e,s,k,w,w,p,w,t,p,w,s,g,e
7440,7440,k,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,p,o,v,l,e
7441,7441,f,s,e,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,p,p
7442,7442,k,s,n,f,s,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
7443,7443,f,y,n,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,w,y,p,e
7444,7444,x,f,g,f,n,f,w,b,g,e,s,k,w,w,p,w,t,p,w,n,g,e
7445,7445,k,s,w,f,n,f,w,b,w,e,k,s,w,w,p,w,t,p,w,n,g,e
7446,7446,b,s,n,f,n,a,c,b,n,e,s,s,o,o,p,n,o,p,b,c,l,e
7447,7447,k,y,e,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,p,p
7448,7448,k,y,e,f,y,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l,p
7449,7449,k,y,n,f,n,f,c,b,w,e,y,y,n,n,p,w,t,p,w,y,p,e
7450,7450,x,f,g,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g,e
7451,7451,k,s,n,f,f,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,p,p
7452,7452,k,y,e,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l,p
7453,7453,k,y,n,f,f,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,d,p
7454,7454,f,y,n,f,f,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,l,p
7455,7455,f,s,n,f,n,a,c,b,y,e,s,s,o,o,p,n,o,p,b,v,l,e
7456,7456,f,y,e,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d,p
7457,7457,k,s,n,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,p,p
7458,7458,k,s,n,f,f,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,l,p
7459,7459,b,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,p,y,c,l,e
7460,7460,x,f,g,f,n,f,w,b,g,e,k,s,w,w,p,w,t,p,w,n,g,e
7461,7461,k,s,n,f,s,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p,p
7462,7462,k,y,n,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p,p
7463,7463,x,s,g,f,n,f,w,b,w,e,s,s,w,w,p,w,t,p,w,s,g,e
7464,7464,k,y,n,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d,p
7465,7465,k,s,e,f,s,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,d,p
7466,7466,k,y,e,f,y,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,l,p
7467,7467,b,s,n,f,n,a,c,b,o,e,s,s,o,o,p,n,o,p,o,c,l,e
7468,7468,b,s,g,f,n,f,w,b,g,e,s,k,w,w,p,w,t,p,w,s,g,e
7469,7469,x,y,e,f,m,a,c,b,w,e,k,y,c,c,p,w,n,n,w,c,d,p
7470,7470,k,s,n,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p,p
7471,7471,k,y,e,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,d,p
7472,7472,k,y,e,f,y,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,d,p
7473,7473,k,s,n,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,d,p
7474,7474,k,y,e,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,l,p
7475,7475,k,s,e,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d,p
7476,7476,x,s,e,f,y,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,p,p
7477,7477,k,s,e,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d,p
7478,7478,k,s,n,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d,p
7479,7479,b,f,g,f,n,f,w,b,w,e,k,k,w,w,p,w,t,p,w,s,g,e
7480,7480,k,y,n,f,m,a,c,b,y,e,k,y,c,c,p,w,n,n,w,c,d,p
7481,7481,f,s,n,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,w,v,p,e
7482,7482,k,s,n,f,y,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p,p
7483,7483,f,y,y,f,n,f,w,n,y,e,y,y,y,y,p,y,o,e,w,c,l,p
7484,7484,k,s,n,f,s,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l,p
7485,7485,f,y,e,f,m,a,c,b,y,e,k,y,c,c,p,w,n,n,w,c,d,p
7486,7486,x,f,g,f,n,f,w,b,p,e,s,s,w,w,p,w,t,p,w,n,g,e
7487,7487,k,y,n,f,y,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,d,p
7488,7488,k,s,n,f,s,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,l,p
7489,7489,f,y,n,f,y,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d,p
7490,7490,f,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,p,y,c,l,e
7491,7491,k,y,n,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d,p
7492,7492,f,y,n,f,f,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d,p
7493,7493,k,s,n,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,p,p
7494,7494,f,y,e,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,l,p
7495,7495,k,s,n,f,s,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p,p
7496,7496,x,y,e,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d,p
7497,7497,k,y,n,f,y,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,p,p
7498,7498,x,s,w,f,n,f,w,b,p,e,k,s,w,w,p,w,t,p,w,s,g,e
7499,7499,x,s,g,f,n,f,w,b,g,e,s,k,w,w,p,w,t,p,w,s,g,e
7500,7500,x,f,w,f,n,f,w,b,w,e,k,k,w,w,p,w,t,p,w,s,g,e
7501,7501,k,s,n,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,d,p
7502,7502,k,s,e,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,d,p
7503,7503,k,y,e,f,y,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,p,p
7504,7504,k,s,e,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d,p
7505,7505,k,s,n,f,y,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p,p
7506,7506,k,y,n,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l,p
7507,7507,k,y,e,f,y,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p,p
7508,7508,k,s,n,f,y,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,d,p
7509,7509,k,s,e,f,s,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,d,p
7510,7510,f,s,n,f,n,a,c,b,o,e,s,s,o,o,p,n,o,p,o,c,l,e
7511,7511,f,s,n,f,s,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
7512,7512,k,s,n,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l,p
7513,7513,x,s,g,f,n,f,w,b,g,e,k,s,w,w,p,w,t,p,w,n,g,e
7514,7514,x,f,w,f,n,f,w,b,p,e,s,s,w,w,p,w,t,p,w,n,g,e
7515,7515,k,y,n,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d,p
7516,7516,x,s,n,f,n,a,c,b,n,e,s,s,o,o,p,n,o,p,o,c,l,e
7517,7517,k,y,n,f,s,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l,p
7518,7518,k,y,n,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l,p
7519,7519,k,y,n,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,p,p
7520,7520,k,y,e,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,l,p
7521,7521,k,s,n,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l,p
7522,7522,b,s,n,f,n,a,c,b,y,e,s,s,o,o,p,n,o,p,b,c,l,e
7523,7523,f,s,n,f,n,a,c,b,o,e,s,s,o,o,p,o,o,p,n,c,l,e
7524,7524,b,s,w,f,n,f,w,b,g,e,k,k,w,w,p,w,t,p,w,s,g,e
7525,7525,k,s,n,f,y,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l,p
7526,7526,x,s,n,f,n,a,c,b,n,e,s,s,o,o,p,n,o,p,n,c,l,e
7527,7527,k,y,n,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,d,p
7528,7528,b,f,g,f,n,f,w,b,g,e,k,k,w,w,p,w,t,p,w,s,g,e
7529,7529,b,s,g,f,n,f,w,b,p,e,k,s,w,w,p,w,t,p,w,n,g,e
7530,7530,x,s,n,f,s,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,d,p
7531,7531,x,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,p,b,c,l,e
7532,7532,x,s,w,f,n,f,w,b,p,e,s,k,w,w,p,w,t,p,w,n,g,e
7533,7533,x,s,n,f,n,f,c,b,w,e,y,y,n,n,p,w,t,p,w,y,p,e
7534,7534,k,s,g,f,n,f,w,b,g,e,s,k,w,w,p,w,t,p,w,s,g,e
7535,7535,x,s,w,f,n,f,w,b,g,e,k,k,w,w,p,w,t,p,w,n,g,e
7536,7536,f,y,c,f,m,f,c,b,y,e,k,y,c,c,p,w,n,n,w,c,d,p
7537,7537,x,s,n,f,n,a,c,b,y,e,s,s,o,o,p,o,o,p,y,c,l,e
7538,7538,k,s,e,f,y,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l,p
7539,7539,k,y,e,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,l,p
7540,7540,x,s,w,f,n,f,w,b,p,e,k,s,w,w,p,w,t,p,w,n,g,e
7541,7541,k,f,w,f,n,f,w,b,g,e,k,k,w,w,p,w,t,p,w,s,g,e
7542,7542,b,f,g,f,n,f,w,b,p,e,k,s,w,w,p,w,t,p,w,s,g,e
7543,7543,k,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,p,b,v,l,e
7544,7544,k,y,n,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,p,p
7545,7545,f,y,e,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p,p
7546,7546,k,s,e,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l,p
7547,7547,k,s,n,f,n,a,c,b,y,e,s,s,o,o,p,n,o,p,n,v,l,e
7548,7548,f,s,p,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,w,v,p,e
7549,7549,k,y,n,f,f,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,p,p
7550,7550,b,s,w,f,n,f,w,b,g,e,k,s,w,w,p,w,t,p,w,s,g,e
7551,7551,k,s,e,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,p,p
7552,7552,k,s,w,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g,e
7553,7553,k,y,n,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l,p
7554,7554,k,s,n,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l,p
7555,7555,f,s,n,f,n,a,c,b,y,e,s,s,o,o,p,o,o,p,b,c,l,e
7556,7556,k,s,n,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l,p
7557,7557,k,y,e,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,d,p
7558,7558,x,s,n,f,n,a,c,b,n,e,s,s,o,o,p,n,o,p,y,v,l,e
7559,7559,x,f,w,f,n,f,w,b,g,e,k,k,w,w,p,w,t,p,w,n,g,e
7560,7560,x,f,g,f,n,f,w,b,w,e,k,s,w,w,p,w,t,p,w,n,g,e
7561,7561,x,s,n,f,n,a,c,b,n,e,s,s,o,o,p,n,o,p,b,v,l,e
7562,7562,k,s,n,f,y,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,p,p
7563,7563,k,y,e,f,y,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,p,p
7564,7564,x,s,w,f,n,f,w,b,g,e,s,s,w,w,p,w,t,p,w,s,g,e
7565,7565,k,y,e,f,y,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,d,p
7566,7566,x,f,g,f,n,f,w,b,w,e,s,s,w,w,p,w,t,p,w,s,g,e
7567,7567,k,s,n,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l,p
7568,7568,f,y,n,f,f,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,d,p
7569,7569,k,s,e,f,s,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,d,p
7570,7570,k,s,n,f,n,f,c,b,w,e,y,y,n,n,p,w,t,p,w,y,p,e
7571,7571,k,s,e,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l,p
7572,7572,k,s,n,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,p,p
7573,7573,b,s,g,f,n,f,w,b,g,e,s,s,w,w,p,w,t,p,w,s,g,e
7574,7574,k,y,n,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l,p
7575,7575,k,s,n,f,f,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,p,p
7576,7576,k,f,g,f,n,f,w,b,w,e,k,s,w,w,p,w,t,p,w,n,g,e
7577,7577,k,y,n,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l,p
7578,7578,k,s,e,f,y,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,l,p
7579,7579,k,y,n,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p,p
7580,7580,k,s,e,f,y,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d,p
7581,7581,k,f,w,f,n,f,w,b,g,e,s,k,w,w,p,w,t,p,w,n,g,e
7582,7582,k,y,e,f,y,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,d,p
7583,7583,k,y,e,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d,p
7584,7584,b,f,w,f,n,f,w,b,g,e,k,s,w,w,p,w,t,p,w,s,g,e
7585,7585,x,s,g,f,n,f,w,b,g,e,s,s,w,w,p,w,t,p,w,n,g,e
7586,7586,b,s,g,f,n,f,w,b,w,e,k,s,w,w,p,w,t,p,w,s,g,e
7587,7587,k,y,e,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,p,p
7588,7588,k,s,n,f,y,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p,p
7589,7589,k,y,e,f,y,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d,p
7590,7590,b,s,w,f,n,f,w,b,w,e,s,k,w,w,p,w,t,p,w,s,g,e
7591,7591,f,s,e,f,f,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d,p
7592,7592,k,s,n,f,s,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,d,p
7593,7593,k,s,w,f,n,f,w,b,p,e,s,k,w,w,p,w,t,p,w,s,g,e
7594,7594,k,y,e,f,y,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,d,p
7595,7595,k,s,e,f,f,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l,p
7596,7596,k,s,n,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,d,p
7597,7597,x,s,n,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,w,v,p,e
7598,7598,k,s,n,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p,p
7599,7599,k,y,e,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p,p
7600,7600,b,y,y,f,n,f,w,n,w,e,y,y,y,y,p,y,o,e,w,c,l,p
7601,7601,k,y,e,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l,p
7602,7602,x,s,n,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,w,y,p,e
7603,7603,k,s,e,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,p,p
7604,7604,k,f,g,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g,e
7605,7605,k,s,e,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d,p
7606,7606,k,s,e,f,f,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d,p
7607,7607,k,s,n,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l,p
7608,7608,k,y,n,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l,p
7609,7609,x,f,g,f,n,f,w,b,p,e,k,s,w,w,p,w,t,p,w,n,g,e
7610,7610,b,s,w,f,n,f,w,b,g,e,k,s,w,w,p,w,t,p,w,n,g,e
7611,7611,k,y,e,f,s,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,d,p
7612,7612,b,s,n,f,n,a,c,b,y,e,s,s,o,o,p,o,o,p,n,c,l,e
7613,7613,k,y,e,f,y,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p,p
7614,7614,k,s,e,f,y,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,p,p
7615,7615,b,s,g,f,n,f,w,b,g,e,k,s,w,w,p,w,t,p,w,s,g,e
7616,7616,k,s,e,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,p,p
7617,7617,b,s,n,f,n,a,c,b,n,e,s,s,o,o,p,n,o,p,o,v,l,e
7618,7618,f,s,n,f,y,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,p,p
7619,7619,k,s,e,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,d,p
7620,7620,k,s,n,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l,p
7621,7621,k,y,n,f,y,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l,p
7622,7622,b,f,g,f,n,f,w,b,g,e,s,s,w,w,p,w,t,p,w,n,g,e
7623,7623,k,s,w,f,n,f,w,b,g,e,s,s,w,w,p,w,t,p,w,s,g,e
7624,7624,k,s,n,f,y,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,l,p
7625,7625,f,y,n,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,d,p
7626,7626,x,s,w,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g,e
7627,7627,x,s,n,f,n,a,c,b,o,e,s,s,o,o,p,o,o,p,b,c,l,e
7628,7628,k,s,n,f,s,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,p,p
7629,7629,k,y,n,f,s,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l,p
7630,7630,k,s,n,f,n,a,c,b,o,e,s,s,o,o,p,o,o,p,b,v,l,e
7631,7631,b,f,w,f,n,f,w,b,w,e,k,k,w,w,p,w,t,p,w,s,g,e
7632,7632,x,s,w,f,n,f,w,b,w,e,k,k,w,w,p,w,t,p,w,n,g,e
7633,7633,f,y,e,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,p,p
7634,7634,k,y,e,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l,p
7635,7635,x,y,e,f,m,f,c,b,y,e,k,y,c,c,p,w,n,n,w,c,d,p
7636,7636,f,s,n,f,n,a,c,b,y,e,s,s,o,o,p,n,o,p,y,c,l,e
7637,7637,k,s,n,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,d,p
7638,7638,x,s,n,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d,p
7639,7639,k,y,e,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,d,p
7640,7640,b,s,w,f,n,f,w,b,p,e,s,s,w,w,p,w,t,p,w,s,g,e
7641,7641,b,s,g,f,n,f,w,b,p,e,k,s,w,w,p,w,t,p,w,s,g,e
7642,7642,k,f,g,f,n,f,w,b,g,e,k,s,w,w,p,w,t,p,w,n,g,e
7643,7643,k,f,g,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,n,g,e
7644,7644,x,f,w,f,n,f,w,b,w,e,k,s,w,w,p,w,t,p,w,n,g,e
7645,7645,k,y,e,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p,p
7646,7646,f,y,e,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,l,p
7647,7647,k,y,e,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l,p
7648,7648,f,s,n,f,f,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l,p
7649,7649,b,s,w,f,n,f,w,b,p,e,k,s,w,w,p,w,t,p,w,s,g,e
7650,7650,k,s,w,f,n,f,w,b,w,e,k,k,w,w,p,w,t,p,w,s,g,e
7651,7651,b,f,w,f,n,f,w,b,p,e,s,s,w,w,p,w,t,p,w,n,g,e
7652,7652,f,s,n,f,n,a,c,b,n,e,s,s,o,o,p,n,o,p,b,c,l,e
7653,7653,k,y,e,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d,p
7654,7654,k,s,n,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p,p
7655,7655,k,s,n,f,y,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,p,p
7656,7656,f,y,n,f,y,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,d,p
7657,7657,x,s,e,f,f,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l,p
7658,7658,f,s,n,f,n,a,c,b,y,e,s,s,o,o,p,o,o,p,o,v,l,e
7659,7659,k,f,w,f,n,f,w,b,w,e,s,k,w,w,p,w,t,p,w,s,g,e
7660,7660,k,s,n,f,y,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,d,p
7661,7661,x,s,n,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,d,p
7662,7662,b,f,g,f,n,f,w,b,w,e,s,k,w,w,p,w,t,p,w,s,g,e
7663,7663,k,y,n,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,d,p
7664,7664,b,s,n,f,n,a,c,b,o,e,s,s,o,o,p,o,o,p,y,c,l,e
7665,7665,f,s,n,f,n,a,c,b,y,e,s,s,o,o,p,o,o,p,n,v,l,e
7666,7666,k,y,e,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,p,p
7667,7667,k,s,e,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,d,p
7668,7668,k,y,n,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,p,p
7669,7669,k,y,e,f,s,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p,p
7670,7670,k,y,n,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,d,p
7671,7671,x,s,g,f,n,f,w,b,w,e,k,k,w,w,p,w,t,p,w,s,g,e
7672,7672,k,y,n,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
7673,7673,f,y,c,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,w,v,p,e
7674,7674,b,s,n,f,n,a,c,b,n,e,s,s,o,o,p,n,o,p,n,v,l,e
7675,7675,k,s,e,f,y,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,l,p
7676,7676,k,s,n,f,f,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d,p
7677,7677,k,y,n,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,p,p
7678,7678,b,f,g,f,n,f,w,b,g,e,s,k,w,w,p,w,t,p,w,s,g,e
7679,7679,k,y,n,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,p,p
7680,7680,b,f,w,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g,e
7681,7681,k,s,e,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l,p
